Source,Target,Type,Id,Label,Weight
short stature,webbing,Undirected,40485,,1
short stature,widely spaced nipples,Undirected,40486,,1
short stature,simian crease,Undirected,40487,,1
short stature,spastic tetraplegia,Undirected,40488,,1
short stature,webbed neck,Undirected,40489,,1
short stature,distinctive facial appearance,Undirected,40490,,1
short stature,pus,Undirected,40491,,1
short stature,dry mouth,Undirected,40492,,1
short stature,cough,Undirected,40493,,1
short stature,constipation,Undirected,40494,,1
short stature,ptosis,Undirected,40495,,2
short stature,exophthalmos,Undirected,40496,,1
short stature,seizures,Undirected,40497,,2
short stature,abnormal breathing,Undirected,40498,,1
short stature,convulsions,Undirected,40499,,1
short stature,hyperreflexia,Undirected,40500,,1
short stature,lethargy,Undirected,40501,,1
short stature,bleeding,Undirected,40502,,1
short stature,joint swelling,Undirected,40503,,2
short stature,abnormal hair,Undirected,40504,,1
short stature,mental disorders,Undirected,40505,,2
short stature,rough skin,Undirected,40506,,1
short stature,scoliosis,Undirected,40507,,1
short stature,foot deformities,Undirected,40508,,1
short stature,cold,Undirected,40509,,1
short stature,pica,Undirected,40510,,1
short stature,ing,Undirected,40511,,1
short stature,secondary infection,Undirected,40512,,1
short stature,dermatitis,Undirected,40513,,1
short stature,emaciation,Undirected,40514,,2
short stature,nocturia,Undirected,40515,,1
short stature,ataxia,Undirected,40516,,1
short stature,abnormal gait,Undirected,40517,,1
short stature,enuresis,Undirected,40518,,1
short stature,etc,Undirected,40519,,1
short stature,narrowed visual field,Undirected,40520,,1
short stature,hearing loss,Undirected,40521,,1
short stature,limited mobility,Undirected,40522,,1
short stature,depression,Undirected,40523,,2
short stature,desquamation,Undirected,40524,,1
short stature,infertility,Undirected,40525,,1
short stature,delayed sexual development,Undirected,40526,,4
short stature,limb deformities,Undirected,40527,,1
short stature,generally asymptomatic,Undirected,40528,,1
short stature,rectal,Undirected,40529,,1
short stature,mutism,Undirected,40530,,1
short stature,loose skin,Undirected,40531,,1
short stature,decreased appetite,Undirected,40532,,1
short stature,malnutrition,Undirected,40533,,1
short stature,nasal obstruction,Undirected,40534,,1
short stature,decreased muscle tone,Undirected,40535,,1
short stature,knees,Undirected,40536,,1
short stature,limb weakness,Undirected,40537,,1
short stature,coarse facial features,Undirected,40538,,2
short stature,deafness,Undirected,40539,,1
short stature,clitoromegaly,Undirected,40540,,1
short stature,cryptorchidism,Undirected,40541,,1
short stature,body pain,Undirected,40542,,1
short stature,ovaries,Undirected,40543,,1
short stature,goiter,Undirected,40544,,1
short stature,amenorrhea,Undirected,40545,,5
short stature,short neck,Undirected,40546,,6
short stature,palate,Undirected,40547,,1
short stature,general weakness,Undirected,40548,,1
short stature,abnormal development of the vulva,Undirected,40549,,1
short stature,indistinguishable sex,Undirected,40550,,1
short stature,hoarse voice,Undirected,40551,,1
short stature,fusion of the labia,Undirected,40552,,1
short stature,normal development of the uterus,Undirected,40553,,1
short stature,hypothyroidism,Undirected,40554,,1
short stature,late walking in infants,Undirected,40555,,2
short stature,abnormal body shape,Undirected,40556,,1
short stature,hyperactivity,Undirected,40557,,1
short stature,renal disease,Undirected,40558,,1
short stature,aggressive behavior,Undirected,40559,,1
short stature,growth retardation,Undirected,40560,,3
short stature,kyphosis,Undirected,40561,,1
short stature,multiple nevi on the skin,Undirected,40562,,1
short stature,claw h,Undirected,40563,,1
short stature,flat nasal bridge,Undirected,40564,,4
short stature,corneal clouding,Undirected,40565,,2
short stature,hearing impairment,Undirected,40566,,1
short stature,saddle nose,Undirected,40567,,1
short stature,barrel chest,Undirected,40568,,1
short stature,foot eversion,Undirected,40569,,1
short stature,high-arched palate,Undirected,40570,,1
short stature,drooling,Undirected,40571,,1
short stature,it is identified around the age of 45 due to difficulty walking coupled,Undirected,40572,,1
short stature,relatively longer limbs,Undirected,40573,,2
short stature,presenting as spherical,Undirected,40574,,1
short stature,cheekbones,Undirected,40575,,1
short stature,paresthesia,Undirected,40576,,1
short stature,enlarged head,Undirected,40577,,1
short stature,delayed growth,Undirected,40578,,1
short stature,protruding forehead,Undirected,40579,,1
short stature,dull facial expressions,Undirected,40580,,1
short stature,poor cartilage development,Undirected,40581,,1
short stature,sensory dullness,Undirected,40582,,1
short stature,fingernails,Undirected,40583,,1
short stature,decreased intelligence,Undirected,40584,,1
short stature,hernias,Undirected,40585,,1
short stature,limb contractures,Undirected,40586,,1
short stature,leading to disproportionate body shape,Undirected,40587,,2
short stature,low hairline at the back of the head,Undirected,40588,,1
short stature,muscular weakness,Undirected,40589,,1
short stature,low-set ears,Undirected,40590,,1
short stature,increased interocular distance,Undirected,40591,,1
short stature,prominent forehead,Undirected,40592,,1
short stature,reproductive organs,Undirected,40593,,1
short stature,larger fontanelle,Undirected,40594,,1
short stature,hip joints,Undirected,40595,,1
short stature,changes in secondary sexual characteristics,Undirected,40596,,1
short stature,growth disorders,Undirected,40597,,1
short stature,intelligence corresponding to age,Undirected,40598,,1
short stature,abnormal nails,Undirected,40599,,1
short stature,lack of facial hair,Undirected,40600,,1
short stature,abnormal psychomotor development in children,Undirected,40601,,1
short stature,abnormal physical development,Undirected,40602,,1
short stature,sacral dysplasia,Undirected,40603,,1
short stature,patients present,Undirected,40604,,1
short stature,gonadal dysgenesis,Undirected,40605,,1
short stature,partial loss of speech function,Undirected,40606,,1
short stature,muscular asthenia,Undirected,40607,,1
short stature,elevated alkaline phosphatase,Undirected,40608,,1
short stature,head relatively larger,Undirected,40609,,1
short stature,facial appearance resembles an 'old man',Undirected,40610,,1
short stature,alert reactions,Undirected,40611,,1
short stature,distinct cheek concavity,Undirected,40612,,1
short stature,brittle bones,Undirected,40613,,1
short stature,developmental delay in intelligence,Undirected,40614,,1
short stature,recurrent renal colic,Undirected,40615,,1
short stature,normal corneas,Undirected,40616,,1
short stature,coarse hair,Undirected,40617,,1
short stature,short limbs,Undirected,40618,,1
short stature,broad face,Undirected,40619,,1
short stature,delayed wound healing,Undirected,40620,,1
short stature,secondary deformities,Undirected,40621,,1
short stature,prematurely aged features,Undirected,40622,,1
short stature,presence of a small or absent vagina,Undirected,40623,,1
short stature,large ears,Undirected,40624,,1
short stature,broad neck,Undirected,40625,,1
short stature,barrel-shaped or shield-shaped thorax,Undirected,40626,,1
short stature,cubitus valgus,Undirected,40627,,2
short stature,short fourth,Undirected,40628,,1
short stature,fifth metacarpal or metatarsal bones,Undirected,40629,,1
short stature,family history of similar condition,Undirected,40630,,1
short stature,immature appearance,Undirected,40631,,1
short stature,normal intelligence,Undirected,40632,,1
short stature,corresponding delay in bone age maturity,Undirected,40633,,1
short stature,long bone growth disorder,Undirected,40634,,1
short stature,lack of pubertal development,Undirected,40635,,1
distinctive facial appearance,skin infections,Undirected,40636,,1
distinctive facial appearance,pus,Undirected,40637,,1
distinctive facial appearance,scoliosis,Undirected,40638,,1
distinctive facial appearance,feeding difficulties,Undirected,40639,,1
distinctive facial appearance,speech disorder,Undirected,40640,,1
distinctive facial appearance,learning difficulties,Undirected,40641,,1
distinctive facial appearance,flat nasal bridge,Undirected,40642,,1
distinctive facial appearance,motor disorders,Undirected,40643,,1
distinctive facial appearance,peculiar behavior,Undirected,40644,,1
distinctive facial appearance,high-arched palate,Undirected,40645,,1
distinctive facial appearance,wide eye distance,Undirected,40646,,1
distinctive facial appearance,flat face,Undirected,40647,,1
distinctive facial appearance,palatal abnormalities,Undirected,40648,,1
distinctive facial appearance,spinal dysraphism,Undirected,40649,,1
distinctive facial appearance,elbow dislocation,Undirected,40650,,1
distinctive facial appearance,foot abnormalities,Undirected,40651,,1
distinctive facial appearance,anxiety,Undirected,40652,,1
distinctive facial appearance,cervical vertebrae segmentation abnormalities,Undirected,40653,,1
skin infections,sore throat,Undirected,40654,,1
skin infections,skin lesions,Undirected,40655,,1
skin infections,wart-like protrusions on the skin,Undirected,40656,,1
skin infections,susceptibility to recurrent respiratory,Undirected,40657,,1
skin infections,pus,Undirected,40658,,1
skin infections,photophobia,Undirected,40659,,1
skin infections,dry hair,Undirected,40660,,1
skin infections,high fever,Undirected,40661,,1
skin infections,dermatitis,Undirected,40662,,1
skin infections,fundus hemorrhage,Undirected,40663,,1
skin infections,general malaise,Undirected,40664,,1
skin infections,etc,Undirected,40665,,1
skin infections,eyelid swelling,Undirected,40666,,1
skin infections,pulmonary infection,Undirected,40667,,1
skin infections,prone to respiratory infections,Undirected,40668,,1
skin infections,nystagmus,Undirected,40669,,1
skin infections,oral infections,Undirected,40670,,1
skin infections,reduced pigmentation of iris,Undirected,40671,,1
skin infections,partial albinism of skin,Undirected,40672,,1
pus,thirst,Undirected,40673,,1
pus,vaginal discharge,Undirected,40674,,1
pus,reduced or absent secretion of tears,Undirected,40675,,1
pus,top,Undirected,40676,,1
pus,rectal bleeding,Undirected,40677,,1
pus,watery stools,Undirected,40678,,3
pus,slight pain,Undirected,40679,,1
pus,sunken eyeballs,Undirected,40680,,1
pus,water loss,Undirected,40681,,1
pus,the initial skin lesion is a bright red,Undirected,40682,,1
pus,teeth grinding,Undirected,40683,,1
pus,chills,Undirected,40684,,1
pus,itching,Undirected,40685,,1
pus,hoarseness,Undirected,40686,,1
pus,papules,Undirected,40687,,1
pus,convulsions,Undirected,40688,,1
pus,lower abdominal pain,Undirected,40689,,1
pus,abdominal discomfort,Undirected,40690,,1
pus,anal pain,Undirected,40691,,1
pus,bloody stool,Undirected,40692,,3
pus,frequent urination,Undirected,40693,,1
pus,painful urination,Undirected,40694,,1
pus,heaviness,Undirected,40695,,1
pus,pica,Undirected,40696,,1
pus,metabolic acidosis,Undirected,40697,,1
pus,dehydration,Undirected,40698,,2
pus,mucous stools,Undirected,40699,,1
pus,foul-smelling,Undirected,40700,,1
